Date,Price_compare,Ethereum_Close,Ethereum_Volume,Ethereum_Open,Ethereum_High,Ethereum_Low,Silver_Close,Silver_Volume,Silver_Open,Silver_High,Silver_Low,S&P_Close,S&P_Volume,S&P_Open,S&P_High,S&P_Low,Gold_Close,Gold_Volume,Gold_Open,Gold_High,Gold_Low,30_year_Close,30_year_Volume,30_year_Open,30_year_High,30_year_Low
4/28/20,UP,198.21,N/A,194.06,199.14,196.45,15.328,30711,15.435,15.505,15.085,2867.2,108,2865.4,2910.5,2852.2,1722.2,166606,1724.4,1731.9,1704.1,181.8438,178319,180.375,182.2188,180.0938
4/27/20,UP,194.22,N/A,197.78,196.21,192.65,15.341,19163,15.49,15.635,15.3,2868.9,36,2833.8,2869,2819.4,1723.8,142721,1745,1745.8,1720,180.5625,194451,181.9062,182.0938,180.25
4/24/20,UP,187.29,N/A,188.42,187.67,186.03,15.254,10,15.254,15.254,15.254,2829.5,147,2777.1,2807.6,2757.3,1723.5,221,1744,1744,1714.5,182,142986,181.7188,182.3438,181.25
4/23/20,Down,188.19,N/A,183.93,189.03,185.19,15.526,17047,15.45,15.885,15.355,2780.8,71,2786.4,2803.4,2774.4,1745.4,194495,1736.5,1764.2,1730.6,181.4062,207039,181.0312,182,180.5625
4/22/20,UP,183.93,N/A,171.64,186.5,181.47,15.503,14340,15.075,15.535,14.895,2788.4,81,2737,2788.8,2720.2,1738.3,187864,1703.1,1742.4,1695.4,180.9688,188135,182.375,183.0625,180.5625
4/21/20,UP,171.14,N/A,171.14,172.04,169.93,14.991,17834,15.675,15.71,14.715,2732.1,126,2815.6,2826.6,2728.9,1687.8,240743,1713.3,1718,1666.2,182.25,211640,181.125,183.0312,180.875
4/20/20,Down,171.69,N/A,183.41,173.5,169.85,15.75,10315,15.425,15.805,15.325,2806.5,75,2855.7,2875,2807.4,1711.2,183636,1693,1718.4,1685,180.75,128231,180.2188,181.1875,180.0312
4/17/20,Down,172.71,N/A,170.96,173.95,170.61,15.237,N/A,15.237,15.237,15.237,2870.1,153,2864.4,2882.8,2852.8,1689.2,223,1715.7,1725,1684.9,179.875,231885,180.5938,182.0312,179.5
4/16/20,UP,171.42,N/A,153.09,173.14,170.19,15.766,8791,15.79,16.045,15.585,2787.4,182,2770.9,2827.1,2751.4,1731.7,199823,1743.5,1768,1722.6,181.4062,224464,180.5938,181.6875,180.0625
4/15/20,UP,153.08,N/A,159.8,153.55,148.91,15.654,9633,16.25,16.255,15.625,2775.1,122,2840.2,2840.6,2762.3,1740.2,181342,1758.1,1759.8,1731.6,180.5625,228355,177.7812,181,177.6875
4/14/20,Down,160.06,N/A,157.44,160.13,155.94,16.341,16859,15.835,16.505,15.835,2843.1,151,2762.2,2805,2753.8,1768.9,234439,1761.5,1788.8,1747.1,177.6875,188390,177.5938,178.4375,177.4375
4/13/20,UP,157.98,N/A,153.94,158.35,155.52,15.479,N/A,15.479,15.479,15.479,2759.2,121,2787,2787.2,2733.5,1744.8,696,1722,1756.8,1710.7,178.125,139513,178.3438,179.0625,177.4375
4/9/20,Down,163.45,N/A,170.21,170.1,163.22,15.995,15,15.14,15.865,15.14,2779.8,214,2733.3,2780.9,2703.6,1736.2,825,1662.7,1732.5,1662.7,178.8438,178378,177.9375,179.1875,177.5625
4/8/20,Down,170.26,N/A,168.76,173.18,169.87,15.205,38856,15.305,15.445,15.11,2734.9,259,2640.6,2736.7,2628.1,1684.3,121346,1678.7,1695.8,1670.7,178.2812,185215,179.5938,180.0938,177.875
4/7/20,Down,172.2,N/A,169.92,172.85,163.73,15.48,63736,15.28,15.93,15.205,2642,229,2642.3,2737.7,2630.4,1683.7,194263,1707.1,1742.6,1672,179.2188,203545,180.5938,180.625,177.875
4/6/20,UP,170.57,N/A,143.6,175.78,167.58,15.111,28,14.55,15.025,14.55,2644.6,127,2506,2585,2506,1677,1063,1629.1,1696.7,1625.9,180.5625,156991,182.125,182.125,180.3125
4/3/20,UP,140,N/A,142.26,142.02,139.36,14.436,6,14.59,14.59,14.55,2482.7,189,2509.4,2523.4,2476.1,1633.7,643,1624.5,1636,1619.8,182.5625,181415,181.7188,182.9688,181.4375
4/2/20,Down,141.99,N/A,136.22,142.7,140.42,14.654,53256,14.055,14.72,13.99,2516.4,141,2458.8,2520.6,2451.6,1637.7,162151,1602.4,1645.6,1595.2,181.5312,195999,182.4062,182.8125,181.3125
4/1/20,UP,135.73,N/A,132.48,137.93,135.26,13.984,42181,14.145,14.265,13.895,2448,331,2556.7,2558.6,2448.7,1591.4,159377,1589.4,1612.4,1576,181.125,229277,179.9062,182.7812,179.6875
3/31/20,UP,132.84,N/A,133,133.4,131.27,14.098,27,13.98,14.245,13.98,2569.7,96,2612.5,2634.6,2558.3,1583.4,2694,1618.7,1621,1576,179.0625,311716,179.125,180.5625,178.8438
3/30/20,UP,132.45,N/A,127.01,134,131.14,14.132,57586,14.7,14.71,13.945,2611.2,275,2467.4,2618,2463.7,1643.2,144290,1663.4,1673.6,1632,180.7188,214809,181.0625,182.5,178.875
3/27/20,UP,126.5,N/A,139.26,132.3,125.48,14.498,80,14.335,14.45,14.335,2524.1,476,2619.6,2630.8,2516.6,1623.9,N/A,1623.9,1623.9,1623.9,179.0625,186758,177.5312,180.9688,177.2812
3/26/20,Down,139.27,N/A,137.06,140.99,137.95,14.676,49336,14.77,14.98,14.4,2608,427,2467,2618.4,2405.3,1660.3,134861,1642.2,1677.2,1612,178.125,222815,177.375,179.5938,177.125
3/25/20,UP,136.84,N/A,136.25,137.85,135.32,14.873,73082,14.415,14.93,14.205,2467,296,2440.2,2492.7,2387.2,1634.3,104547,1665.5,1698,1609,177.75,202720,177.5312,179.6562,177.1875
3/24/20,UP,136.54,N/A,134.12,141.1,135.35,14.229,176,13.36,14.075,13.36,2438.1,417,2246.9,2447.4,2235.5,1660.2,442,1622.8,1685.5,1622.8,178.8438,223567,178.2812,179.125,176.625
3/23/20,UP,134.7,N/A,125.33,136.74,134.39,13.261,71470,12.615,13.33,12.29,2220.4,509,2197.2,2378.3,2174.9,1572.7,95848,1508.4,1574.8,1489.4,179.6562,364530,178.5938,181.25,174.875
3/20/20,UP,133.26,N/A,133.78,137.33,129.92,12.349,95,12.08,12.86,12.08,2288.5,506,2348,2498.2,2261,1484,14,1483.5,1483.5,1483.5,175.9688,249136,172.0312,178.0312,171.7188
3/19/20,Down,133.81,N/A,116.03,138.58,132.74,12.134,71565,11.975,12.33,11.76,2389.1,543,2393.7,2452.7,2314.3,1479.3,306016,1487.2,1502.8,1460.1,172.625,275252,170.4688,175.9688,167.8438
3/18/20,UP,116.18,N/A,116.98,119.21,115.61,11.772,109368,12.61,12.905,11.64,2401.4,211,2479,2485.8,2383.2,1477.9,412332,1527.6,1547,1473.3,167.9688,345576,171.7812,174.625,167.1562
3/17/20,Down,116.84,N/A,117.45,117.36,115.24,12.469,194,12.55,12.71,12.415,2485.5,251,2420.8,2489.2,2382.6,1524.9,122,1469.3,1537.7,1469.3,173.625,310114,181.3125,181.5938,171.0312
3/16/20,Down,117.36,N/A,122.51,120.6,109.67,12.816,134597,15.1,15.245,11.77,2405.3,234,2603.8,2627.4,2385.3,1486.5,535860,1563.8,1574.8,1450.9,181.0625,300688,179.5625,182.6562,177.875
3/13/20,Down,133.74,N/A,124.09,134.58,129.72,14.5,153960,15.825,15.89,14.425,2683.9,365,2446.1,2672.2,2383.2,1516.7,524471,1582.7,1597.9,1504,176.6562,407014,179.8438,180.7188,172.1562
3/12/20,UP,124.23,N/A,183.27,137.06,88.5,16.005,136523,16.72,16.91,15.505,2468.9,240,2746.6,2762.7,2601.4,1590.3,553457,1633.1,1651,1560.4,179,442833,179,184.2188,176.8125
3/11/20,Down,182.97,N/A,201.72,195.4,182.95,16.776,54867,16.875,17.11,16.66,2740.3,393,2866.4,2866.4,2739.2,1642.3,373462,1649.3,1671.8,1632.4,180.5312,453522,178.8438,182.5938,178.5312
3/10/20,Down,201.6,N/A,202.36,202.96,200.1,16.906,97,16.85,17.145,16.765,2865.8,383,2717.4,2877.2,2697.6,1659.1,48,1671.6,1674.6,1643,179.5938,654501,184.0625,186.4062,177.7812
3/9/20,Down,202.58,N/A,201.43,204.6,200.13,17.054,124720,17.49,17.615,16.55,2747.7,191,2878.5,2881.3,2731.5,1675.7,467110,1692.6,1704.3,1658,185.5938,691957,180.5312,191.6875,180.5312
3/6/20,Down,243.19,N/A,229.11,245.85,242.39,17.263,91903,17.45,17.575,17.015,2964.1,340,3021.4,3034.9,2917.4,1672.4,619051,1673.1,1692.8,1642.4,179.6875,938123,174.0625,180.5938,173.75
3/5/20,UP,229.17,N/A,226.72,230.69,227.71,17.342,66,17.155,17.405,17.12,3015.5,317,3090,3100.3,3014.8,1666.4,154,1637.2,1672.9,1637.2,173.6562,543767,171.5938,174.25,171.3125
3/4/20,UP,224.23,N/A,228.6,228.66,221.74,17.246,63170,17.205,17.335,17.075,3114.7,320,2989.9,3109.9,2977.6,1643,297251,1640.1,1654.3,1632.6,172.125,615216,172.2812,173.5,170.5625
3/3/20,Down,227.2,N/A,229.86,228.66,222.66,17.129,307,16.875,17.32,16.74,2997.1,551,3079.3,3098.9,2990.1,1642.1,610,1594.5,1645.3,1594,172.0312,866308,169.4688,174.5,169
3/2/20,Down,229.92,N/A,220.99,232.15,227.76,16.679,458,16.495,16.975,16.39,3065.1,790,2905.1,3078.4,2890.7,1592.3,537,1583.9,1608.3,1574.3,171.0938,662895,171.0938,171.625,169.375
2/28/20,Down,231.91,N/A,229.18,232.45,226.79,16.387,709,17.69,17.795,16.34,2951.1,894,2952.6,2993.7,2879.5,1564.1,289,1640.3,1642.5,1564.8,170.25,892545,170.25,170.875,169.2188
2/27/20,UP,230.27,N/A,218.2,234.55,227,17.735,116172,18.04,18.05,17.63,2956.9,378,3075.4,3100.6,2945.4,1642.5,560547,1658,1662.5,1636.7,167.4688,694778,167.0938,168.5625,166.75
2/26/20,UP,218.28,N/A,240.59,224.52,210.36,17.914,120846,17.93,17.965,17.915,3110.2,306,3098.3,3101.5,3098.3,1643.1,515771,1640.8,1643.8,1640.3,168.0938,835472,167.2188,168.2812,166.5312
2/25/20,Down,240.6,N/A,261.33,250.05,236.8,18.268,109636,18.24,18.315,17.9,3132.6,119,3221.3,3255,3135.2,1650,654660,1647,1655.8,1627,167.6875,1018523,166.8125,168.1562,165.9688
2/24/20,Down,261.34,N/A,267.69,266.17,261.08,18.96,66356,18.955,18.955,18.595,3226.3,210,3305.8,3305.8,3224,1676.6,655245,1674.2,1674.4,1652.8,166.7188,909776,165.9688,167.3438,165.4688
2/21/20,UP,260.78,N/A,260.83,266.71,260.75,18.521,11,18.565,18.565,18.48,3339.3,101,3357.6,3362.2,3354.4,1644.6,186,1619.3,1645,1619.3,164.9688,653631,164.125,165.6875,164
2/20/20,Down,260.87,N/A,260.55,263.69,254.15,18.319,96518,18.425,18.44,18.205,3369.2,5,3394.9,3394.9,3381.5,1620.5,389144,1615,1626.5,1606.6,163.9375,479835,164.125,164.1562,163.7812
2/19/20,UP,260.24,N/A,278.69,264.22,257.67,18.311,91746,18.155,18.45,18.135,3387.2,35,3378.4,3379.2,3375.6,1611.8,298536,1604.8,1615.9,1602.4,162.9688,329119,163,163.1562,162.9062
2/18/20,Down,278.91,N/A,270.99,282.61,277.7,18.131,N/A,18.131,18.131,18.131,3369.3,84,3375.1,3389.3,3363,1600,310,1587,1604.3,1579.8,163.1562,388967,162.5938,163.5,162.0625
2/14/20,Down,282.01,N/A,266.87,287.93,278.59,17.715,N/A,17.715,17.715,17.715,3380.9,43,3378.2,3386,3373.1,1582.7,68,1575.8,1582.4,1574.8,162.4062,260793,161.8438,162.8125,161.8125
2/13/20,UP,267.16,N/A,269.48,269.9,264.84,17.619,65730,17.455,17.715,17.44,3377.4,64,3382,3382,3352.3,1578.8,264293,1569.8,1581.7,1568.5,161.875,368414,161.6562,162.8125,161.625
2/12/20,Down,269.35,N/A,245.01,274.21,265.23,17.497,67787,17.62,17.65,17.435,3380.5,27,3360.9,3372,3359.6,1571.6,183410,1571.2,1573.6,1564.4,161.6875,247175,162.1875,162.2812,161.4688
2/11/20,UP,245.68,N/A,218.56,247.11,236.73,17.573,7,17.695,17.715,17.695,3357.6,53,3352,3365,3352,1565.6,440,1570.9,1571.1,1561.9,162.4688,277974,162.6562,162.7812,162.1562
2/10/20,UP,218.39,N/A,224.59,223.44,218.22,17.785,52976,17.705,17.825,17.665,3353,62,3321.1,3352.6,3305.8,1579.5,186247,1575.8,1580.5,1571.5,163.1562,276918,162.6562,163.2812,162.2188
2/7/20,Down,220.39,N/A,218.62,224.43,213.75,17.665,7,17.665,17.665,17.665,3325.5,69,3340.9,3343.1,3327,1568.6,431,1564.9,1571.9,1560.5,162.5938,342930,161.3438,162.7812,161.3125
2/6/20,UP,219.52,N/A,205.94,220.92,213.14,17.818,58118,17.61,17.875,17.575,3345.2,16,3343.4,3352,3343.4,1570,221612,1560,1571.9,1556,161.375,343330,161.0938,161.5312,160.4688
2/5/20,UP,205.23,N/A,190.26,206.51,201.29,17.602,57682,17.565,17.71,17.465,3335,22,3292.5,3327,3292.5,1562.8,297418,1556.1,1566.2,1551.1,161.125,399493,161.125,161.1875,160.9375
2/4/20,UP,189.95,N/A,187.23,190.13,188.26,17.561,57771,17.65,17.77,17.51,3299.5,113,3239.1,3287.5,3239.1,1555.5,328192,1581.5,1584.5,1552.8,162.0938,386277,163.6875,163.9375,161.8125
2/3/20,UP,187.56,N/A,190.78,191.48,187.13,17.67,80029,18.1,18.125,17.58,3245.6,62,3231.6,3247.4,3230.3,1582.4,303458,1597.8,1598.5,1573.2,163.7812,400406,164.0625,164.1562,162.5938
1/31/20,UP,182.53,N/A,182.34,184.17,179.36,17.972,1,17.972,17.972,17.972,3224,193,3288.8,3291.7,3227,1582.9,1095,1573.4,1589,1570,163.5312,480306,163.8438,163.875,163.6875
1/30/20,UP,182.36,N/A,174.27,185.67,182.34,17.992,91784,17.54,18.04,17.52,3289.7,34,3268.5,3293,3245.3,1589.2,371286,1582.4,1590.7,1576.8,162.9062,403483,162.4688,163.375,162.2188
1/29/20,UP,174.28,N/A,176.39,174.5,171.2,17.487,57355,17.44,17.575,17.28,3272.4,70,3274.8,3292.5,3274.8,1576,225389,1572,1583,1567.9,162.25,278869,161,162.6562,160.8438
1/28/20,Down,176.25,N/A,172.26,177.42,175.26,17.458,103394,18.095,18.115,17.42,3278.3,61,3245,3279.9,3245,1575.8,191039,1587.1,1588.5,1570.4,161.3125,347628,161.9688,162.7812,160.875
1/27/20,UP,172.56,N/A,167,173.53,170.27,18.056,66431,18.26,18.375,18.04,3239.6,348,3260,3266.2,3237,1583.7,134423,1586.1,1594.7,1581.6,162.0312,472934,161.3125,162.2188,161
1/24/20,UP,159.47,N/A,158.44,162.58,157.87,18.057,280,18.05,18.05,18.05,3293.5,21,3335.3,3335.3,3292.3,1571.1,38,1556.3,1570.3,1556.3,160.625,362727,159.5938,160.875,159.0312
1/23/20,UP,158.47,N/A,164.82,163.42,158.12,17.829,67947,17.835,17.91,17.59,3326,57,3317.2,3320.4,3315,1571.6,65319,1564.7,1573.7,1557.5,159.5625,365612,158.8125,159.9688,158.7812
1/22/20,Down,164.52,N/A,169.43,168.25,164.52,17.828,56750,17.85,17.855,17.795,3319.8,12,3332.4,3334.3,3332,1556.7,276521,1557,1558.9,1555.2,158.8125,259306,158.5,159.0312,158.1562
1/21/20,Down,169.38,N/A,167.95,169.97,167.97,17.751,175,17.751,17.751,17.751,3319.5,50,3313,3326.1,3312,1556.4,45,1564.2,1566.2,1551,158.5938,316457,157.4688,158.7188,157.2812
1/17/20,UP,169.29,N/A,166.63,173.54,168.18,18.013,67,18.013,18.013,18.013,3324.9,49,3323,3326,3322.8,1558.8,108,1554.1,1558,1553.6,157.2812,465115,157.9062,157.9375,156.875
1/16/20,UP,166.37,N/A,160.31,167.21,162.33,17.939,57366,18.01,18.055,17.875,3316.4,8,3299.1,3304,3298.5,1550.5,253076,1556.6,1558.2,1548,158.0938,222269,158.5938,158.7812,157.875
1/15/20,UP,160.63,N/A,160.77,167.18,159.08,17.988,72239,17.8,18.055,17.755,3293.8,24,3280.2,3287,3280.2,1554,297777,1546.8,1558.8,1546.5,158.5,269457,157.9375,158.7188,157.8438
1/14/20,Down,161.67,N/A,149.08,171.69,161.05,17.742,81365,17.975,17.985,17.69,3287.9,1,3279,3279,3279,1544.6,323782,1548.6,1549.5,1536.4,157.9062,271212,157.25,158,156.9375
1/13/20,UP,149.44,N/A,144.03,150.26,143.59,17.996,57954,18.13,18.13,17.935,3289.7,4,3273.8,3275,3273.8,1550.6,296619,1563,1563.1,1547,157.25,243561,157.2188,157.4375,157.1875
1/10/20,UP,143.42,N/A,136.58,145.23,142.95,18.033,2,18.033,18.033,18.033,3264.7,39,3282.2,3286.1,3263.9,1557.5,16,1551.2,1558.8,1545.4,157.625,256391,156.75,157.8125,156.625
1/9/20,UP,136.64,N/A,140.09,138.19,136.33,17.936,99154,18.12,18.225,17.815,3275.9,13,3263.9,3271.7,3263.9,1554.3,354523,1557.7,1562.4,1541,156.8125,361990,156.2812,157.0312,155.9062
1/8/20,Down,140.13,N/A,145.02,141.6,139.6,18.167,177941,18.115,18.19,18.115,3260.2,90,3221.7,3243.2,3183.7,1560.2,787217,1556.7,1563.8,1556.5,156.375,475895,157.5312,159.5938,156.25
1/7/20,Down,145.02,N/A,142.52,147.55,142.95,18.393,108230,18.185,18.47,17.975,3235.3,36,3249.7,3249.7,3232.2,1574.3,418145,1567.4,1579.2,1557,157.4062,236748,157.75,158.0938,157.3438
1/6/20,UP,142.42,N/A,139.6,145.13,142.33,18.179,132871,18.17,18.55,18.045,3243.6,28,3217.5,3229.2,3210.3,1568.8,539023,1562.7,1590.9,1562.3,157.8438,271503,158.0625,158.2188,157.6875
1/3/20,UP,133.96,N/A,129.4,134.77,132.95,18.068,83,18.11,18.11,17.965,3235.4,86,3249,3249,3208.9,1549.2,107,1530.1,1552.7,1530.1,158.2812,333947,156.7188,158.3438,156.6562
1/2/20,UP,129.24,N/A,129.71,129.79,126.05,18.046,86726,17.905,18.15,17.83,3259,21,3243.3,3249.3,3243.1,1528.1,257867,1521,1534,1519.7,156.5938,269649,155.625,157.125,155.1562
12/31/19,Down,130.28,N/A,131.46,130.92,128.81,17.828,232,18.065,18.065,17.8,3231.1,1,3224.4,3224.4,3224.4,1519.5,301,1513.8,1523.4,1513.8,155.9062,224575,156.4688,156.5,155.4062
12/30/19,Down,131.56,N/A,135.14,132.11,131.18,18.001,61599,17.86,18.02,17.83,3223.4,12,3241.9,3242.6,3237.7,1518.6,169813,1515.9,1519.1,1513.5,156.25,224113,156.75,156.8438,155.3125
12/27/19,UP,125.28,N/A,128.81,127.04,123.18,17.943,68954,17.995,18.05,17.815,3237.6,7,3249.2,3253.5,3249.2,1518.1,194736,1516.5,1519.9,1512.1,156.9062,138587,156.625,157.0312,156.4688
12/26/19,Down,125.83,N/A,124.8,126.73,125.31,17.99,86611,17.83,18.135,17.81,3244.4,N/A,3244.4,3244.4,3244.4,1514.4,213592,1503.9,1517.4,1502.1,156.4688,76345,156.4062,156.7812,156.1875
12/24/19,Down,126.56,N/A,128.09,128.17,125.79,17.757,3,17.52,17.52,17.515,3225.7,5,3229.8,3229.8,3229.8,1499.1,52,1488.7,1498.6,1488.7,156.375,76041,155.9688,156.5625,155.5625
12/23/19,Down,128.13,N/A,133.42,128.67,127.56,17.499,62712,17.23,17.52,17.23,3227.2,10,3227.7,3232.3,3227.7,1488.7,155802,1482.4,1490.1,1481.2,155.875,141737,156.1875,156.75,155.7188
12/20/19,UP,127.94,N/A,127.16,128.79,127.4,17.128,1,17.18,17.18,17.18,3225.7,5,3211.5,3216.5,3208.9,1474.7,118,1476.7,1478.1,1475.3,156.25,182337,156.0625,156.3438,155.5938
12/19/19,UP,127.18,N/A,128.47,128.79,126.8,17.058,987,16.985,17.075,16.975,3211.7,11,3198.6,3201.2,3195,1478.2,319,1475.9,1478.9,1473.3,156.2812,238842,156.1562,156.4688,155.4375
12/18/19,Down,128.2,N/A,123.9,133.9,127.28,17.049,45580,17.06,17.125,16.935,3199.3,15,3196.9,3199,3196.9,1478.7,190975,1480.4,1483.6,1474.3,156.0312,257949,157,157.2812,155.8125
12/17/19,UP,123.82,N/A,131.85,125.33,121.6,17.072,43506,17.105,17.17,17.015,3195.4,21,3198.2,3201.2,3194,1480.6,167359,1480.6,1484.9,1478.4,156.8125,200576,156.75,157.1562,156.7188
12/16/19,Down,131.73,N/A,141.45,132.96,131.37,17.113,47667,17.005,17.14,16.955,3198.4,1,3183.7,3183.7,3183.7,1480.5,160416,1480,1484.5,1477.4,156.8438,230259,157.9062,158.0625,156.75
12/13/19,Down,144.62,N/A,144.69,145.17,144.48,16.912,23,16.88,16.89,16.825,3175.2,49,3181.1,3186.7,3165.9,1475.6,468,1463.1,1475.9,1463.1,158.2188,474891,157.4062,158.3438,157.3125
12/12/19,Down,144.72,N/A,141.9,145.43,144.37,16.949,111614,16.92,17.03,16.905,3167.9,6,3146.7,3146.7,3139.4,1472.3,396657,1469.5,1474.9,1468.2,156.7812,559518,158.75,159,156.1562
12/11/19,UP,141.98,N/A,145.89,143.98,140,16.849,60730,16.915,16.93,16.91,3143.1,13,3133.8,3141.9,3133.5,1475,247053,1479.1,1479.9,1478.7,158.9062,246662,157.8438,159.0625,157.8125
12/10/19,Down,145.9,N/A,147.79,146.56,145.2,16.596,188,16.555,16.61,16.555,3136,8,3122.8,3138.4,3122.4,1462.6,367,1460.7,1467.2,1460.7,158.0625,277490,158.0938,158.5312,157.5938
12/9/19,Down,147.76,N/A,150.86,148.48,147,16.642,51185,16.6,16.73,16.565,3134.5,12,3143.8,3143.9,3142.5,1464.9,163682,1464.1,1469.8,1463,157.9688,181042,157.5938,158.4062,157.5625
12/6/19,Down,149.28,N/A,148.32,149.55,148.29,16.481,159,16.82,16.825,16.465,3146.1,42,3125,3138.6,3124.3,1459.1,899,1475,1476,1458.2,157.625,287630,157.9062,157.9375,157.5312
12/5/19,UP,148.1,N/A,145.28,148.98,147.22,17.059,64624,16.92,17.075,16.87,3117.7,13,3116.1,3123.7,3116.1,1483.1,231844,1480,1485.7,1478,158.3438,273120,158.7188,159.1562,157.8125
12/4/19,UP,145.41,N/A,145.21,146.6,144.64,16.916,107672,17.25,17.415,16.865,3111.1,20,3084,3108,3082.9,1480.2,311909,1483.2,1489.9,1476.7,158.7188,315603,159.8438,160.375,158.4375
12/3/19,UP,145.31,N/A,149.27,147.9,144.1,17.125,381,16.86,17.16,16.81,3091.1,63,3115.3,3120,3086.3,1478.2,1460,1461.6,1480.4,1459.5,160.0938,417907,157.75,160.4062,157.25
12/2/19,Down,148.78,N/A,150.59,149.84,148.65,16.966,70903,17.07,17.1,16.895,3114.2,8,3146.3,3150,3144,1469.2,304242,1470.3,1471.7,1459.8,157.4062,409641,157.6562,157.8125,157.3438
11/29/19,Down,153.43,N/A,152.62,155.19,153.19,17.106,66535,17.01,17.125,16.935,3143.7,38,3146.4,3153.6,3141.8,1472.7,259290,1461.7,1472.9,1459.1,158.9688,244020,159.0938,159.5938,158.5625
11/27/19,UP,152.1,N/A,145.93,154.68,151.86,16.912,26852,17.06,17.065,16.875,3153.8,21,3144.9,3150.5,3144.9,1453.4,88164,1461.1,1461.9,1452,159.3125,197966,159.75,159.8438,159.0312
11/26/19,UP,146.35,N/A,149.28,148.46,144.75,17.188,54963,16.82,17.225,16.82,3143.7,34,3144.1,3144.1,3132.2,1467.4,271754,1461.3,1470,1456.6,160.5938,416920,160.25,160.7812,159.8125
11/25/19,Down,147.83,N/A,138.28,148.29,144.5,17.03,32707,17.1,17.115,16.965,3132.7,12,3116,3118.7,3116,1463.8,121238,1467.5,1468.9,1460.7,160.0625,631680,159.8125,160.3125,159.5
11/22/19,Down,150.1,N/A,162.39,150.38,146.6,17.147,25048,17.22,17.355,17.1,3111.6,12,3114,3114,3105.8,1468.8,77902,1470.9,1480.3,1468.1,159.875,440796,159.6875,160.3125,159.4062
11/21/19,Down,161.76,N/A,175.41,163.06,161.42,17.211,29371,17.28,17.31,17.155,3103.9,86,3100.2,3114,3093,1470.5,73979,1481.3,1482.7,1469.4,159.7188,536965,160.5,160.9062,159.375
11/20/19,Down,175.39,N/A,176.36,175.91,174.3,17.1,N/A,17.1,17.1,17.1,3109,29,3112,3114,3106,1470,31,1472.6,1474.5,1467.3,160.3125,353462,160.375,160.4688,160.125
11/19/19,UP,174.72,N/A,178.46,178.7,173.48,17.103,N/A,17.103,17.103,17.103,3118.5,25,3117.5,3132,3117.5,1473.3,18,1467.7,1474.3,1467.7,159.3438,235167,158.6562,159.4688,158.4688
11/18/19,Down,178.1,N/A,183.33,178.7,177.34,17,91331,16.95,17.03,16.705,3121.8,24,3125.1,3127.2,3122.8,1471.9,325033,1467.8,1474.4,1456.6,158.7812,217786,158.3438,159.0938,157.875
11/15/19,Down,180.66,N/A,183.87,181.05,179.53,16.933,7,16.96,16.97,16.8,3118.3,9,3097.8,3110.6,3097.8,1467.3,13,1469.1,1469.1,1469.1,158.3125,168922,158.4688,158.6562,157.9062
11/14/19,Down,182.53,N/A,187.65,185.49,181.75,17.028,75957,16.93,17.08,16.845,3096.9,5,3098,3098,3089.9,1473.4,312108,1464,1475.5,1461.7,158.6562,296962,157.25,158.9375,157.2188
11/13/19,Down,187.56,N/A,186.07,188.91,187.28,16.913,94525,16.9,16.98,16.895,3095.6,7,3087.5,3087.5,3077.4,1463.3,335980,1463.5,1467.9,1462.8,157.625,291302,156.3438,157.8125,156.3438
11/12/19,UP,185.97,N/A,185.8,187.14,185.7,16.677,28,16.8,16.805,16.675,3091.9,7,3092,3092.4,3087.9,1452.1,6,1454.9,1454.9,1447.1,157,279216,156.5312,157.1875,156
11/11/19,UP,185.87,N/A,189.78,186.48,184.6,16.802,84789,16.755,16.91,16.63,3087.4,8,3091.4,3091.4,3078.5,1457.1,295394,1460,1467.4,1448.9,156.5,62106,156.125,156.875,156.0938
11/8/19,UP,184.72,N/A,187.96,185.07,183.59,16.783,31,16.845,16.875,16.765,3090.6,28,3089.9,3089.9,3078.5,1461.3,21,1469.1,1469.1,1461.7,156.4062,327561,156.6562,157.2188,156.0312
11/7/19,Down,188.28,N/A,190.24,188.3,186.6,16.97,5,17.54,17.565,17.5,3085.9,38,3076.5,3090.3,3072,1464.2,581,1466.8,1473,1466.5,156.6562,505894,158.5938,159,155.8125
11/6/19,Down,189.28,N/A,189.68,192.27,189.24,17.598,98652,17.59,17.63,17.54,3075.6,11,3070.7,3074.3,3070.7,1493.1,302400,1491.5,1495.9,1490.5,158.9688,301487,158.375,159.1562,158.3438
11/5/19,Down,190.23,N/A,186.41,190.71,188.13,17.568,138072,18.06,18.085,17.52,3071.9,13,3078.9,3084.3,3078.9,1483.7,573018,1511.6,1511.9,1480.7,157.875,321332,159.625,159.625,157.7812
11/4/19,UP,186.14,N/A,181.53,187.02,185.02,18.066,75493,18.125,18.23,17.96,3075.7,40,3072.1,3079,3072.1,1511.1,250475,1516.4,1517.1,1506.5,159.4688,240561,160.625,160.8125,159.2812
11/1/19,UP,182.77,N/A,181.75,183.51,182.5,18.004,13,18.03,18.03,18.03,3063.2,30,3042.5,3063.1,3038.8,1508,235,1511,1511.6,1503,160.625,302154,161.2188,161.6875,160.3125
10/31/19,UP,182.21,N/A,184,182.71,181.4,18.067,99909,17.895,18.185,17.795,3035.8,32,3049.2,3049.2,3039,1514.8,375394,1498.8,1516.7,1496,161.375,435801,161.3438,161.5,161.25
