date,sum_new_cases,kurt_new_cases,skew_new_cases,mean_new_cases,sum_cumulative_cases,kurt_cumulative_cases,skew_cumulative_cases,mean_cumulative_cases,sum_new_deaths,kurt_new_deaths,skew_new_deaths,mean_new_deaths,sum_cumulative_deaths,kurt_cumulative_deaths,skew_cumulative_deaths,mean_cumulative_deaths,sum_open,kurt_open,skew_open,mean_open,sum_close,kurt_close,skew_close,mean_close,sum_high,kurt_high,skew_high,mean_high,sum_low,kurt_low,skew_low,mean_low,sum_volume,kurt_volume,skew_volume,mean_volume
2020-01-15,0,nan,0,0.0,51,nan,1.6795356000385153,17.0,0,nan,0,0.0,1,nan,1.732050807568878,0.3333333333333333,12450372.289229015,2.2281825260033425,-0.26366543153481975,8646.09186752014,12450295.373384025,2.2552488930698447,-0.267726613512808,8646.038453738887,12452880.104870016,2.2234529560940475,-0.1544582016297954,8647.833406159722,12447349.936841039,2.3611920061613665,-0.4252568316717542,8643.993011695138,5375.1730193600115,395.01771752006374,17.389491987701465,3.732759041222222
2020-01-16,0,nan,0,0.0,51,nan,1.6795356000385153,17.0,0,nan,0,0.0,1,nan,1.732050807568878,0.3333333333333333,12458562.928086998,4.1757706709786335,1.1111512633268774,8651.779811171527,12458489.628795013,4.16716754337252,1.1034857027374163,8651.728908885416,12459888.769858988,4.517555547525599,1.2314026966097567,8652.700534624306,12457068.986566024,3.7519757034681334,0.9277289945343669,8650.742351781944,2943.8756618400075,1198.8860753288657,33.236859748807944,2.0443580985
2020-01-17,5,nan,1.2933427807333955,1.6666666666666667,56,nan,1.662355215334123,18.666666666666668,1,nan,1.732050807568878,0.3333333333333333,2,nan,1.732050807568878,0.6666666666666666,12501172.675618991,-0.34801939576684005,-0.28404363364857055,8681.369913624307,12501122.36595002,-0.3609845180098432,-0.28361820925994724,8681.334976354166,12502937.775662005,-0.5197755787019713,-0.2166208980974726,8682.595677543057,12499270.815398,-0.006318824192209416,-0.39118870851408727,8680.049177359722,3625.213299880013,179.32877443807368,12.026167538744158,2.5175092360277778
2020-01-18,17,nan,1.732050807568877,5.666666666666667,73,nan,1.6948914255083625,24.333333333333332,0,nan,0,0.0,2,nan,1.732050807568878,0.6666666666666666,12286818.190537993,-1.2696022217435845,-0.4599288368967226,8532.512632318056,12286507.930351986,-1.272753434689079,-0.4573179340165386,8532.297173855555,12288958.964775002,-1.2576029301794807,-0.4695206077310362,8533.999281093751,12284237.65682098,-1.2865009956723168,-0.4454163000369003,8530.720595014584,5374.789216910005,571.0353495981435,20.59134249538903,3.732492511743055
2020-01-19,64,3.8587330796237325,1.960589708598764,16.0,137,3.975102189993308,1.9923095531095125,34.25,1,4.0,1.9999999999999998,0.25,3,4.0,1.9999999999999998,0.75,12044392.600429997,-0.6284318901692258,0.46139288334581124,8369.974010027798,12044484.638400996,-0.6357947853502033,0.45810496308785204,8370.037969701874,12046245.075735994,-0.6427045108808009,0.4695959573502379,8371.261345195275,12042642.819875022,-0.6281948382980271,0.45029204582970495,8368.758040218901,3878.9325179999996,65.34572620617624,7.117006898409093,2.6955750646282146
2020-01-20,82,4.9162756858401,2.21385916879099,16.4,219,4.990669594579288,2.2334170349251146,43.8,1,4.9999999999999964,2.236067977499789,0.2,4,4.9999999999999964,2.236067977499789,0.8,12055816.102530971,-0.73693272760387,0.9397193674719372,8372.094515646528,12055709.223692987,-0.7287051908422986,0.9430087377650042,8372.02029423125,12057246.352740977,-0.736492995322894,0.9409477014960005,8373.087744959028,12054247.826549994,-0.7298497232947359,0.9410859548842483,8371.005435104165,2279.5235113200083,260.43262003964065,12.642826237693058,1.5830024384166665
2020-01-21,93,5.0000000000000036,2.2360679774997894,18.6,312,4.995668340514067,2.234843772033315,62.4,2,4.9999999999999964,2.236067977499789,0.4,6,5.000000000000002,2.23606797749979,1.2,12113347.323997991,0.39548179855511734,0.9372792677888097,8412.046752776389,12113581.614758987,0.391463918420635,0.9377080224289296,8412.20945469375,12114824.263130993,0.38972181013894946,0.9381537565922167,8413.072404952083,12112160.25620202,0.38453277200324854,0.9331483847248658,8411.22240014028,3381.4418265600025,351.5995342707058,16.706062000977802,2.3482234906666672
2020-01-22,154,4.996711816792271,2.2351588600928247,30.8,466,4.996842652053788,2.2351829279728626,93.2,3,5.000000000000002,2.23606797749979,0.6,9,4.999999999999998,2.23606797749979,1.8,12490222.524431,-0.6895511558307272,0.5164180348101748,8673.765641965972,12490431.36580299,-0.6700328963745763,0.5220049138827619,8673.910670696527,12492287.200012984,-0.6467666771247678,0.5348589327127711,8675.199444453472,12488348.984120995,-0.7046461378714324,0.5067970808745165,8672.46457230625,4822.699869790008,85.11942772353697,8.243018106810759,3.349097131798611
2020-01-23,141,6.94778539681619,2.6329841389722626,20.142857142857142,607,6.9980265639199075,2.6452608134972992,86.71428571428571,8,6.999999999999998,2.64575131106459,1.1428571428571428,17,6.999999999999998,2.6457513110645894,2.4285714285714284,12987036.023977002,-0.7865314479003302,-0.02567879086250893,9025.042407211258,12987117.56978199,-0.7829001066295866,-0.022173874391539054,9025.099075595552,12991054.176308986,-0.7705450243221121,-0.0119636152769947,9027.834729888116,12982704.928345012,-0.8084965106126223,-0.042844757142932816,9022.03261177554,8291.41348143999,116.91205327839471,9.239338676680838,5.7619273672272415
2020-01-24,279,8.977706856507506,2.995031732625528,31.0,886,8.999047453287625,2.999785150824455,98.44444444444444,8,9.0,3.0,0.8888888888888888,25,9.0,3.0,2.7777777777777777,13390437.918687982,1.0098096042155023,-1.56464789232147,9298.91522131111,13390689.15108999,1.0194808777887703,-1.5669628729989353,9299.089688256945,13394001.22568197,1.039497550015529,-1.569099610399235,9301.389740056942,13386740.304750988,0.9772670485737618,-1.5573148415819276,9296.347433854862,6687.091360850004,620.2019456478081,22.53359209498231,4.643813445034723
2020-01-25,477,10.988342173023607,3.3142272683471443,43.36363636363637,1363,10.999661369708175,3.316554520415364,123.9090909090909,16,11.0,3.3166247903554003,1.4545454545454546,41,11.0,3.3166247903554007,3.727272727272727,13477258.151040018,0.2943164373930345,0.3694441043934798,9359.207049333334,13477266.162934022,0.28018295055078735,0.36794189730716065,9359.212613148611,13480912.800179997,0.2808853562964648,0.4172911152640618,9361.745000125,13473445.47348002,0.43942610467703513,0.2882122858398514,9356.559356583333,8141.116654990001,232.9803107078221,13.814612834087946,5.653553232631944
2020-01-26,702,11.998398033532515,3.463782396591848,58.5,2065,11.999749564382833,3.464051551671712,172.08333333333334,15,12.000000000000002,3.464101615137755,1.25,56,11.999999999999998,3.464101615137753,4.666666666666667,13527743.59571299,-1.1722135561553446,0.2797045310323446,9394.266385911806,13527463.726777993,-1.1711300962049036,0.2822040609528799,9394.072032484723,13530155.607366992,-1.174310575861899,0.27926317064948153,9395.941394004862,13524768.874509986,-1.1679259430059128,0.28223346093552054,9392.200607298611,5662.908788150006,294.4092778139492,14.238937745121486,3.932575547326389
2020-01-27,793,13.997438438216044,3.7411793339785917,56.642857142857146,2858,13.999694247638814,3.7416002054026456,204.14285714285714,24,14.0,3.741657386773942,1.7142857142857142,80,14.000000000000004,3.7416573867739427,5.714285714285714,13526661.062443018,-0.6219032296253446,-0.1807360243022779,9400.042433942323,13526723.49012601,-0.607468619501879,-0.18525557842003842,9400.085816626823,13529047.104554009,-0.6095016955205237,-0.1725246313959743,9401.700559106324,13524228.485116001,-0.6225152303384949,-0.19884486367594537,9398.35197019875,3181.9507517800043,104.06567252426804,8.119658899951435,2.2112235940097293
2020-01-28,1787,14.999458343615817,3.872885156330322,119.13333333333334,4645,14.999631899572378,3.8729165676778066,309.6666666666667,26,15.000000000000014,3.872983346207421,1.7333333333333334,106,15.000000000000007,3.872983346207419,7.066666666666666,13543742.866847014,-0.3910570094552228,-0.6232996242936236,9405.376990865972,13543774.344295038,-0.3964947022671357,-0.6222250264079632,9405.39885020486,13545892.769146994,-0.4760130791763726,-0.6014306183849573,9406.869978574307,13541327.555309046,-0.2511294533209387,-0.656766912324687,9403.699691186806,5335.922492110001,512.4660955590897,19.263474505434292,3.7055017306319447
2020-01-29,1492,17.997811834737064,4.2422748132042525,82.88888888888889,6137,17.999727855813923,4.242595138673702,340.94444444444446,26,18.000000000000004,4.242640687119286,1.4444444444444444,132,18.000000000000004,4.242640687119286,7.333333333333333,13497614.248781012,1.3040144275528007,0.6981229481595919,9373.343228320138,13497429.965463,1.333388819806709,0.701374111268907,9373.21525379375,13500233.789175978,1.5731113281150124,0.7671616429266643,9375.162353594445,13494835.758878013,1.0981302309117886,0.6419428754921038,9371.413721443056,7592.490342680001,143.39325130088108,11.02505431048743,5.272562737972223
2020-01-30,1771,19.998853134089988,4.471952936965204,88.55,7908,19.99972670138142,4.47209231818697,395.4,38,20.000000000000007,4.472135954999582,1.9,170,20.0,4.47213595499958,8.5,13312227.46658298,-1.1191724588279446,-0.18170258016426763,9244.602407349306,13312116.343646972,-1.121201255907613,-0.18259354745269724,9244.525238643751,13314494.30244301,-1.123309248756073,-0.182875526402443,9246.176598918752,13309743.873161985,-1.1116904573720185,-0.1828395595628062,9242.877689695833,4322.139505670002,99.06296669321313,8.716177851750567,3.001485767826389
2020-01-31,2014,21.998581828815773,4.69019911454289,91.54545454545455,9922,21.999596035080764,4.690354002423147,451.0,43,22.00000000000002,4.690415759823429,1.9545454545454546,213,21.999999999999986,4.690415759823427,9.681818181818182,13488797.50096202,-1.0121463032921874,0.6182293209527939,9373.73002151633,13489330.185711019,-1.0156463927401724,0.6157293891388123,9374.100198548296,13491764.167325001,-1.0125214319103577,0.6168353245437319,9375.791638168868,13486280.228985041,-1.0136769437164674,0.6161295687144902,9371.980701170953,9893.592256589995,74.12716034508497,7.829033519023798,6.875324709235581
2020-02-01,2118,22.99972756545202,4.795790708666268,92.08695652173913,12040,22.999637830301573,4.795777266558626,523.4782608695652,46,23.0,4.795831523312719,2.0,259,22.99999999999998,4.795831523312716,11.26086956521739,13954220.496986967,-0.9015187304567904,0.36962475789257093,9690.430900685416,13954138.361307982,-0.899072357977583,0.36901725768865973,9690.373862019445,13957406.428552974,-0.8981267770181556,0.381995248803451,9692.643353161806,13950505.981868995,-0.9098126205570076,0.35289776696214753,9687.851376297916,8901.64345862,252.41878202533843,14.135621550997229,6.18169684626389
2020-02-02,2597,23.999907745954552,4.8989659345311924,108.20833333333333,14637,23.999717148950342,4.898937927776797,609.875,46,23.973037373994377,4.895076597431819,1.9166666666666667,305,23.999410574751927,4.898893055624741,12.708333333333334,14059267.077336,0.43487266794976787,-0.4480859317873396,9763.379914816665,14059256.434086006,0.4263860503201724,-0.4488263106207816,9763.372523670834,14061891.671237985,0.39459194707634193,-0.3313902824094781,9765.202549470832,14056488.11077499,0.5308949930783382,-0.5662814348057023,9761.450076927084,4301.0602249,217.87471673183245,12.959893813524536,2.986847378402778
2020-02-03,2833,23.999925666787718,4.8989685668978336,118.04166666666667,17470,23.999799153095942,4.898949973827328,727.9166666666666,57,24.0,4.898979485566357,2.375,362,23.99958204936109,4.898918177630854,15.083333333333334,14100899.239897013,-0.5092082724824509,-0.24417609450874173,9792.291138817362,14101056.635543019,-0.5047357026444503,-0.24325617030931398,9792.400441349306,14103138.571794996,-0.5112796389182086,-0.22501120708741287,9793.846230413194,14098799.577649022,-0.5107995684284612,-0.2651562832928881,9790.83304003403,5390.610973160003,631.5492773093393,21.905311860910665,3.743479842472223
2020-02-04,3258,24.99960000721159,4.999942353961907,130.32,20728,24.999769999513084,4.999966836682971,829.12,64,24.999999999999993,4.999999999999999,2.56,426,24.999687501069033,4.999955001497348,17.04,14451788.841681005,-0.21007865913672674,-1.099170041855884,10042.938736400973,14451861.87839701,-0.20050834192028955,-1.1016922086619771,10042.989491589298,14454913.273507997,-0.18865089071740027,-1.1065835524713055,10045.109988539265,14448391.254302002,-0.22668991487677292,-1.093259326212315,10040.577661085477,9338.226007230014,82.76714825367628,7.88314257092418,6.48938568952745
2020-02-05,3919,25.999204768356606,5.098907114898678,150.73076923076923,24647,25.99980348698289,5.098991687179183,947.9615384615385,66,26.00000000000001,5.0990195135927845,2.5384615384615383,492,25.99975765426344,5.098985236243848,18.923076923076923,14301526.152264986,-1.2516526675657886,0.5565197924758892,9931.615383517363,14301319.143078998,-1.2453764543446428,0.5597749103475762,9931.471627138195,14305633.988852993,-1.2487755607551525,0.5594818770741815,9934.468047814584,14296785.276652997,-1.2465761701281295,0.5523059470327267,9928.323108786806,8720.488488629993,995.4433697929039,29.19214038901447,6.055894783770833
2020-02-06,3720,25.999475117366973,5.0989452728809965,143.07692307692307,28367,25.99981964772328,5.098993974044513,1091.0384615384614,73,26.000000000000032,5.099019513592789,2.8076923076923075,565,25.999816336560855,5.098993531525389,21.73076923076923,14425815.866782991,-1.9245840122051714,-0.009362121665857323,10017.927685265973,14426394.651255002,-1.924566558373921,-0.01182685386200091,10018.329618927084,14429903.631884988,-1.9241258992780197,-0.012152946829458583,10020.766411031249,14422224.96845601,-1.9250924638920106,-0.00885918433851243,10015.434005872223,10396.165146599993,597.4430966790345,21.447509758964596,7.219559129583334
2020-02-07,3202,25.990207276790066,5.097644576014086,123.15384615384616,31569,25.999685660350575,5.098975020522033,1214.1923076923076,73,26.000000000000032,5.099019513592789,2.8076923076923075,638,25.999856024523424,5.098999143146291,24.53846153846154,14895257.897660006,-0.14633163360551826,-0.06766130303436817,10343.929095597221,14895515.800390013,-0.15327199856572005,-0.07493574529767874,10344.108194715278,14899710.862239998,-0.1336058654548853,-0.05801280117242635,10347.02143211111,14890915.899249997,-0.18161838467648295,-0.09201334313476978,10340.913818923611,7955.266461999996,109.00213136049513,8.033464605534308,5.524490598611111
2020-02-08,3414,25.999417043426398,5.098937020895546,131.30769230769232,34983,25.999698967951502,5.098976901786182,1345.5,86,26.00000000000001,5.099019513592788,3.3076923076923075,724,25.99988824208345,5.099003699422017,27.846153846153847,14737633.954030009,0.5898115466685709,1.21251479868191,10241.580232126478,14737504.913060006,0.6053973214293475,1.2176091135078564,10241.490558068102,14742551.67924999,0.5640300994850738,1.2049592878378297,10244.997692321058,14732390.566540001,0.6111417749196466,1.2044915157056577,10237.936460416955,8964.011348609985,148.37654781611897,10.095242236882862,6.22933380723419
2020-02-09,2668,25.999584853991927,5.098960775424216,102.61538461538461,37651,25.999697728434317,5.098976727835412,1448.1153846153845,89,25.999999999999996,5.0990195135927845,3.423076923076923,813,25.999911400220338,5.0990069750713,31.26923076923077,14770097.94632,-0.6989577441291877,-0.2627885427498235,10257.012462722223,14770084.738309996,-0.7005748000093304,-0.2603866601938086,10257.003290493054,14773628.504779996,-0.6985040117698618,-0.2747456471053417,10259.464239430554,14766854.85752,-0.6978869712651687,-0.25456354390815783,10254.76031772222,3997.3827889300046,50.52967725634959,5.863077270450875,2.7759602700902777
2020-02-10,3059,25.97241355823528,5.095169164890041,117.65384615384616,40710,25.999304879816243,5.098921229835492,1565.7692307692307,97,26.00000000000001,5.099019513592786,3.730769230769231,910,25.999929301847068,5.099009507575319,35.0,14493090.23197801,-1.8451637888828536,0.10658718388874089,10064.645994429167,14492837.083038,-1.8435127859309606,0.1088172844028536,10064.470196554166,14496003.651371982,-1.8481774673049347,0.1048253388702212,10066.669202341667,14489792.183877021,-1.8367667022038139,0.10857722187556226,10062.355683247917,6458.705589030015,335.0528780884318,17.00289272474684,4.485212214604166
2020-02-11,2481,25.999902796479216,5.099005749731004,95.42307692307692,43191,25.99937618788757,5.098931300638961,1661.1923076923076,108,26.000000000000014,5.099019513592785,4.153846153846154,1018,25.999943521127147,5.099011519405232,39.15384615384615,14229630.99248202,-1.3192532861762623,-0.25654339640203,9881.68818922361,14229479.051510984,-1.3219934509162823,-0.25512225312808123,9881.582674660418,14233700.221904987,-1.347647695529283,-0.25369226168235465,9884.514042989584,14225430.872917,-1.275946581345379,-0.26261524589295493,9878.771439525695,7407.857596249998,290.2122838309474,14.44516341071082,5.144345552951388
2020-02-12,2067,25.97830775368317,5.095986646612008,79.5,45258,25.99909662762758,5.098891839790437,1740.6923076923076,97,26.00000000000001,5.099019513592786,3.730769230769231,1115,25.999952929183117,5.099012850654483,42.88461538461539,13976270.906195972,-0.5260677991803071,0.014825982222340382,9705.743684858333,13976116.248956993,-0.5300698429921273,0.01680189697392107,9705.636283997917,13980540.276575971,-0.5539584292282194,0.02806685807238589,9708.7085254,13971832.960882,-0.509005811341606,0.0011030345872531588,9702.661778390277,9237.953235089995,119.21482371147094,9.444731799833992,6.415245302145834
2020-02-13,15213,25.999503082895,5.098949264022439,585.1153846153846,60471,25.99921960132744,5.098909213976071,2325.8076923076924,256,25.99826333579562,5.098774143192944,9.846153846153847,1371,25.99991415459169,5.099007359582388,52.73076923076923,14305084.813921997,-1.6116941482538143,-0.0643452396122489,9940.99014171091,14305265.769559009,-1.6113521352764317,-0.06613390121775874,9941.115892674774,14309101.010060998,-1.6104513275217536,-0.06647380823910402,9943.781104976371,14301224.221859,-1.6117216790137932,-0.06438192571696677,9938.307311924253,8326.586824720001,49.277379277967846,6.224238053878389,5.786370274301599
2020-02-14,4072,26.999420030102478,5.196071796036847,150.8148148148148,64543,26.999271800969808,5.19605126699302,2390.4814814814813,13,27.000000000000025,5.196152422706635,0.48148148148148145,1384,26.999912585738997,5.19614026123411,51.25925925925926,14352450.88151401,-1.4073498415696186,-0.6914171594538691,9966.979778829167,14351931.829050004,-1.4115750408546996,-0.6883954644962741,9966.619325729167,14356939.868996995,-1.4096483010825502,-0.6896925311742664,9970.097131247916,14346965.39354099,-1.3893722599471032,-0.6954282952578512,9963.17041218125,14947.035863479996,292.18445221052644,15.094441667706462,10.379886016305555
2020-02-15,2732,26.960614154942522,5.190759635450678,101.18518518518519,67275,26.998874383848634,5.1959961558201195,2491.6666666666665,144,26.997043882809326,5.19574295922218,5.333333333333333,1528,26.999908452883457,5.196139685271098,56.592592592592595,13826581.00171598,0.34627728490253906,0.5383396983090383,9601.792362302776,13826606.175114986,0.3372210109748366,0.5287826975986493,9601.809843829862,13829745.616323974,0.32829483794213576,0.6047618844444719,9603.990011336111,13823177.064325001,0.6900582306799605,0.3748515191346608,9599.428516892362,4871.865721010011,607.3198591905991,21.631055547772927,3.383240084034722
2020-02-16,2090,26.92670816404814,5.186184626909513,77.4074074074074,69365,26.998377489102545,5.195927317172965,2569.074074074074,142,26.99999999999999,5.196152422706634,5.2592592592592595,1670,26.999923395213784,5.196141763967914,61.851851851851855,13943492.917644007,-0.5305036748249865,-0.2857369306494449,9682.981192808335,13943187.000645999,-0.4921745010758327,-0.3014723236286152,9682.768750448611,13945477.787013005,-0.5830686257735942,-0.2615505133755081,9684.359574314583,13941127.696718024,-0.41396244193938836,-0.33853532565902794,9681.338678276388,11138.928639949996,143.12438068303135,11.246177117422771,7.735367111076389
2020-02-17,2161,26.85952777253849,5.177215468320454,80.03703703703704,71526,26.9975232752446,5.1958091104037685,2649.1111111111113,106,27.000000000000007,5.196152422706633,3.925925925925926,1776,26.99993228687339,5.196143000972211,65.77777777777777,13936946.257340001,2.51638617087384,1.8814612953825076,9685.160706977067,13937189.18085103,2.4871390086657827,1.8774415992104552,9685.32952109173,13938717.85479602,2.4958844945763783,1.885627327488353,9686.391837940237,13935392.403400013,2.5179892922513947,1.8733707377707594,9684.080891869355,3652.2001677100034,291.12233327901725,14.500902251668474,2.5380126252328004
2020-02-18,1993,26.869427278420797,5.178527095130411,73.81481481481481,73519,26.996659495588904,5.195689714305488,2722.925925925926,98,26.999999999999993,5.196152422706629,3.6296296296296298,1874,26.999939198754564,5.19614396257498,69.4074074074074,14236136.224687992,0.2855384308852207,-0.9149292285453013,9886.20571158889,14235888.00574001,0.27822736238345547,-0.9150211233296272,9886.033337319444,14238346.783093993,0.2650811652801397,-0.8642046524303008,9887.740821593054,14233414.957276992,0.6533104508534979,-1.018731764595664,9884.315942553472,7275.160431770004,573.2506295859714,20.878233239164757,5.052194744284723
2020-02-19,1860,27.867543604675507,5.27387490702744,66.42857142857143,75379,27.99568051141452,5.290914693576759,2692.1071428571427,138,27.986486826107782,5.289671856291797,4.928571428571429,2012,27.999892658491802,5.291487938473841,71.85714285714286,13925624.993405003,-1.2430284063973216,0.2279179471023928,9670.572912086807,13925352.628188003,-1.243071013371645,0.22901456837009693,9670.383769574999,13928518.881744018,-1.2567000777887065,0.23491942307147018,9672.582556766667,13922204.517212976,-1.2143359219928909,0.21880219997994269,9668.197581397915,4947.481056170012,261.4837672515203,13.622034743549817,3.4357507334513886
2020-02-20,486,26.740572161755203,5.130574272115988,17.357142857142858,75865,27.995479804103823,5.2908873367236495,2709.464285714286,118,27.977088886477855,5.2883989218235605,4.214285714285714,2130,27.999855962054955,5.291482917576226,76.07142857142857,13517432.269703992,-1.068058619320363,0.07059259953885812,9387.105742849999,13516969.410331992,-1.06740618391276,0.07331293044878398,9386.784312730557,13521704.095838003,-1.066383992221274,0.0632605069971015,9390.07228877639,13512607.123845989,-1.071342488400739,0.08274295640843696,9383.754947115278,10758.387664510008,133.04135825847274,10.407916297781831,7.471102544798611
2020-02-21,1047,28.177902936516993,5.281450306149388,36.10344827586207,76912,28.995172991810005,5.3845181561935345,2652.137931034483,120,28.981476221962186,5.382699615292449,4.137931034482759,2250,28.999724562053114,5.38512775542917,77.58620689655173,12818385.178716991,-1.276295200482507,0.46360296347138075,8907.84237575886,12817985.297224987,-1.2720104969155404,0.4668360524441383,8907.564487300207,12824199.715413975,-1.2824296478393242,0.4704091562944019,8911.883054492007,12812089.740862,-1.2612438708300981,0.4638615673476594,8903.46750581098,15437.468603210013,167.5316608380351,10.98787805470839,10.727914248234885
2020-02-22,1110,25.41648323252172,4.952854648898534,37.0,78022,29.993615244739637,5.476383267299412,2600.733333333333,113,29.968403323860414,5.473077725004261,3.7666666666666666,2363,29.999585439495426,5.4771706908196105,78.76666666666667,12742673.123369,-0.32436497090259575,-0.11995267053275081,8849.07855789514,12742481.670787005,-0.3221234211483113,-0.12282866488676125,8848.945604713193,12746236.011275014,-0.3695790502763323,-0.09180469000887301,8851.552785607639,12738872.840338994,-0.31839296936447203,-0.15301147459752934,8846.43947245764,5441.111778090005,91.15911468359049,7.711204220811723,3.7785498458958338
